index,text,label
10803,"
The following is a fragment of a conversation between a student and a teacher:
Student: 1.5 X (1+1/3) is equal to 2.25. So, Russia is 2.25 times bigger than the United States.
",telling
10804,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, that is correct. Russia is 2.25 times bigger than the United States because 1.5 x (1+1/3) = 2.25.
",telling
10805,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. So, Russia is 2 times bigger than the United States because 1.5 x (1+1/3) = 2.
",telling
10806,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure! I started by finding the number of zebras Mr. Bodhi has. He has 3 times as many zebras as foxes, so he has 3 x 15 = 45 zebras. Then, I added the total number of cows and zebras, which is 20 + 45 = 65. To balance the yacht, Mr. Bodhi needs to add 100 - 65 = 35 sheep. Therefore, Mr. Bodhi added 35 sheep to the yacht.
",focus
10807,"
The following is a fragment of a conversation between a student and a teacher:
Student: The three types of animals on the boat are cows, foxes, and zebras.
",focus
10808,"
The following is a fragment of a conversation between a student and a teacher:
Student: There are 20 cows, 15 foxes, and 45 zebras.
",focus
10809,"
The following is a fragment of a conversation between a student and a teacher:
Student: The total number of animals on the boat is 20 cows + 15 foxes + 45 zebras, which is 80 animals.
",focus
10810,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I forgot to add the number of sheep to the total number of animals. The total number of animals on the boat is 80 + 35 sheep, which is 115 animals.
",focus
10811,"
The following is a fragment of a conversation between a student and a teacher:
Teacher: Hello! Can you walk me through your problem?
",generic
10812,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I calculated that Tommy bought the crates for $110 each. He can sell 17 kilograms of tomatoes per crate, so he can sell a total of 51 kilograms of tomatoes. He will earn 51 x $6 = $306 from selling the tomatoes. He spent $110 x 3 = $330 to buy the crates. Therefore, his profit will be $306 - $330 = $-24.
",focus
10813,"
The following is a fragment of a conversation between a student and a teacher:
Student: We are calculating Tommy's profit from selling the tomatoes.
",focus
10814,"
The following is a fragment of a conversation between a student and a teacher:
Student: We need to know how much Tommy spent on the crates, how much he can sell the tomatoes for, and how many tomatoes were rotten.
",focus
10815,"
The following is a fragment of a conversation between a student and a teacher:
Student: Tommy spent $330 on the crates.
",focus
10816,"
The following is a fragment of a conversation between a student and a teacher:
Student: 3 kilograms of tomatoes were rotten.
",focus
10817,"
The following is a fragment of a conversation between a student and a teacher:
Student: Tommy will be able to sell 20 - 3 = 17 kilograms of tomatoes.
",focus
10818,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, Tommy only had 20 kilograms of tomatoes.
",focus
10819,"
The following is a fragment of a conversation between a student and a teacher:
Student: Tommy has 3 crates with 20 kilograms each, so he has a total of 60 kilograms of tomatoes.
",focus
10820,"
The following is a fragment of a conversation between a student and a teacher:
Student: Tommy can sell 60 - 3 = 57 kilograms of tomatoes.
",focus
10821,"
The following is a fragment of a conversation between a student and a teacher:
Student: Tommy will get 57 x $6 = $342 for the tomatoes.
",focus
10822,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure! I started by figuring out that each cylindrical structure contains 12 bedrooms, 7 bathrooms, and several kitchens. I then determined that the total number of rooms on the entire space station was 72. To figure out how many kitchens there were, I set up the equation 3(19+x) = 57+3x, where x is the number of kitchens. I then solved for x by subtracting 57 from both sides and dividing both sides by 3 to get x = 5. Therefore, there are 5 kitchens on the entire space station.
",focus
10823,"
The following is a fragment of a conversation between a student and a teacher:
Student: Each cylinder has 24 rooms, since 72 divided by 3 is 24. 12 bedrooms, 7 bathrooms, and 5 kitchens make up the 24 rooms.
",focus
10824,"
The following is a fragment of a conversation between a student and a teacher:
Student: There are 15 kitchens total, since 5 kitchens multiplied by 3 cylinders is 15.
",telling
10825,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure! I started by figuring out how much toothpaste each family member uses per day. I added up the amount each person uses, which was 3+2+1+1 = 7 grams of toothpaste per day. Then, I multiplied that amount by 4, since there are 4 family members, to get 28 grams of toothpaste per day. Finally, I divided the total amount of toothpaste (105 grams) by the amount used each day (28 grams) to get 3.75 days. Since they can't use a partial day of toothpaste, I rounded down to 3 days.
",focus
10826,"
The following is a fragment of a conversation between a student and a teacher:
Student: Each family member uses 3 grams for dad, 2 grams for mom, 1 gram for Anne, and 1 gram for her brother. So, the family uses 7 grams of toothpaste each time they brush their teeth.
",focus
10827,"
The following is a fragment of a conversation between a student and a teacher:
Student: The family uses 7 x 3 = 21 grams of toothpaste per day.
",focus
10828,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I see my error now. I was originally multiplying by 4 instead of 3, so I was getting 28 grams of toothpaste per day instead of 21. So, the toothpaste will last for 105/21 = 5 days instead of 3 days.
",telling
10829,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. The total number of books on four shelves is 4 x 400 = 1600 books. This is the same as the distance Karen bikes from her home to the library. So, if she bikes from her home to the library and back, she'll cover a total distance of 800 x 2 = 1600 miles.
",probing
10830,"
The following is a fragment of a conversation between a student and a teacher:
Student: I would have 5 chocolate bars since the number of chocolate bars I have is the same as the number you have.
",focus
10831,"
The following is a fragment of a conversation between a student and a teacher:
Student: Karen bikes 1600/2 = 800 miles to the library. Therefore, she covers a total distance of 800 x 2 = 1600 miles if she bikes from her home to the library and back.
",focus
10832,"
The following is a fragment of a conversation between a student and a teacher:
Student: I divided 1600 because the problem said that the total number of books on four shelves is the same as the distance Karen bikes from her home to the library. Since the total number of books is 1600, then Karen only needs to bike half of that distance, which is 800 miles, to get to the library. So, if she bikes from her home to the library and back, she'll cover a total distance of 800 x 2 = 1600 miles.
",telling
10833,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. So, if Karen bikes from her home to the library, she'll cover a total distance of 1600 miles. But if she bikes from her home to the library and back, she'll cover a total distance of 1600 x 2 = 3200 miles.
",telling
10834,"
The following is a fragment of a conversation between a student and a teacher:
Student: I multiplied by 3 because there are 3 people with 2 shoes each, so the total number of stripes is 11 x 2 x 3 = 66.
",focus
10835,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. 11 x 2 = 22, so the total number of stripes is 22 x 3 = 66.
",focus
10836,"
The following is a fragment of a conversation between a student and a teacher:
Student: The total number of stripes is 66.
",focus
10837,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I understand now. The total number of stripes is 11 x 2 = 22.
",focus
10838,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, the total number of stripes is 22.
",generic
10839,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I do think I need 2 x at step 3 because it is the only way to get the total distance traveled around the ring to equal 23 meters.
",focus
10840,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I understand that subtracting 13 from both sides of the equation gives us 2x = 10, which when divided by 2 gives us x = 5.
",telling
10841,"
The following is a fragment of a conversation between a student and a teacher:
Student: Each dozen donuts sold at $1 per donut would be $12
",focus
10842,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I see that. He has spent $2.40 per dozen and makes a profit of $9.60 per dozen. So he needs to buy and sell 8 dozen donuts to reach his goal of $96.
",telling
10843,"
The following is a fragment of a conversation between a student and a teacher:
Student: Javier needs to buy and sell 10 dozen donuts to reach his goal of $96. He will make a profit of $96 - (10 x $2.40) = $76.
",generic
10844,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. So, Jenny will make 25 x $2 = $50 from selling cookies in Neighborhood B. The better choice is Neighborhood B.
",generic
10845,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I made the mistake of adding the number of boxes of cookies from both neighborhoods instead of just the better one.
",generic
10846,"
The following is a fragment of a conversation between a student and a teacher:
Student: I added the 7 because Carmen needed $7 more to have twice the amount of money that Jethro had. So I added the 7 to the 2 x 20 to get the total amount of money that Carmen had.
",telling
10847,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. I should have taken the 7 off from the total amount of money instead of adding it. The correct answer is 60 + 20 - 7 = $83.
",telling
10848,"
The following is a fragment of a conversation between a student and a teacher:
Student: Double Jethro minus 7 is 2 x 20 - 7 = $13. Adding this to the 60 and 20 gives us a total of 60 + 20 + 13 = $93.
",telling
10849,"
The following is a fragment of a conversation between a student and a teacher:
Student: If Jethro has 60 divided by 3 equals 20, then twice of what he has is 40. Carmen needed 7 more, so the total amount of money that Carmen has is 40 + 7 = $47.
",telling
10850,"
The following is a fragment of a conversation between a student and a teacher:
Student: If Carmen has $33, then the total of all three would be 33 + 20 + 60 = $113.
",telling
10851,"
The following is a fragment of a conversation between a student and a teacher:
Student: The total of all three would be 33 + 20 + 60 = $113.
",focus
10852,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I started by calculating the amount of weight Bobby could deadlift at 18, which was 250% of his previous deadlift of 300 pounds. That was 1.5 x 300 = 450 pounds. Then I added the 100 pounds he could deadlift at 18, which was 450 + 100 = 550 pounds. Finally, I subtracted his previous deadlift of 300 pounds to get the amount he added over 5 years, which was 550 - 300 = 250 pounds. Dividing that by 5 years, I got 250/5 = 50 pounds per year.
",focus
10853,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, right. That would be 1.5 x 300 + 100 = 550 pounds. So, he added 550 - 300 = 250 pounds over 5 years, and 250/5 = 50 pounds per year.
",focus
10854,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. To solve this problem, I first divided the total number of carrots (47) by the number of goats (4). That gave me 11.75. Then, I realized that I couldn't give each goat 11.75 carrots, so I rounded down to 11 carrots. That meant I had 0.75 carrots left over that I couldn't give to a goat. So, my final answer was 0.75 carrots left over.
",focus
10855,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. She will use 11 carrots for each goat, so she will use 44 carrots in total. That means she will have 3 carrots left over.
",telling
10856,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. The problem states that the carrying capacity of the bus is 80 people. We know that at the first pickup point, 3/5 of the carrying capacity, which is 48 people, entered the bus. Then, at the next pickup point, there were 50 people. So, we can add the two numbers together to get 98 people on the bus. Since the carrying capacity of the bus is only 80 people, that means that there were 18 people too many for the bus, so 0 people could not take the bus because it was full.
",focus
10857,"
The following is a fragment of a conversation between a student and a teacher:
Student: I said 0 people could not take the bus because there were 18 people over the limit, meaning that the bus was already full and no one else could fit on it. So, even though 18 people were over the limit, they still managed to get on the bus, so no one was left behind.
",focus
10858,"
The following is a fragment of a conversation between a student and a teacher:
Student: That's true, the problem does not say that all 50 people got on the bus. So, since there were 98 people on the bus in total, and we know that 48 people got on at the first stop, that means that 50 - 48 = 2 people were left at the next stop.
",focus
10859,"
The following is a fragment of a conversation between a student and a teacher:
Student: At the first stop, 3/5 of the carrying capacity, which is 80 people, got on, so that's 3/5 x 80 = 48 people.
",focus
10860,"
The following is a fragment of a conversation between a student and a teacher:
Student: Since the carrying capacity of the bus is 80 people, and 48 people got on at the first stop, that means that 80 - 48 = 32 seats were left on the bus at that point.
",focus
10861,"
The following is a fragment of a conversation between a student and a teacher:
Teacher: Can you walk me through this problem?
",generic
10862,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. First, I calculated the total time the plane took to fly from New York to Chicago and stay at the port which is 5 hours. Then, I assumed that the time the plane took to fly from New York to Miami is t. Since it took three times as many hours to fly to Miami than it took to fly from New York to Chicago, I calculated t = 3(4) = 12. Finally, I added the total time to travel from New York to Miami which is 5+12+1 = 18 hours.
",focus
10863,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. 5 represents the total time the plane took to fly from New York to Chicago and stay at the port. 12 represents the time the plane took to fly from New York to Miami. And 1 represents the time the plane stayed at the port in Miami.
",focus
10864,"
The following is a fragment of a conversation between a student and a teacher:
Student: Without the 1 hour stay at the port in Miami, the total time to travel from New York to Miami would be 5+12 = 17 hours.
",focus
10865,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I made an error by assuming that the plane stayed at the port in Miami for 1 hour.
",focus
10866,"
The following is a fragment of a conversation between a student and a teacher:
Teacher: Can you walk me through this problem?
",generic
10867,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. First, I started by figuring out how many cupcakes Dani brought. I know that two and a half dozen is equal to 2.5 x 12 = 30 cupcakes. Then, I counted the number of people in the class, which is 27 + 1 + 1 = 29 people. After that, I subtracted 3 from the total to account for the students who called in sick, so there were 27 - 3 = 24 students present. Finally, I multiplied 24 by 1 to figure out how many cupcakes Dani needed to give each student, which is 24 x 1 = 24 cupcakes. So, the total number of cupcakes left is 30 - 24 = 6 cupcakes.
",focus
10868,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. The 27 represents the total number of people in the class, including Dani, the teacher, and the teacher's aid. The 3 represents the number of students who called in sick that day. So, when I subtracted 3 from 27, I was left with 24, which is the total number of students present.
",focus
10869,"
The following is a fragment of a conversation between a student and a teacher:
Student: The 29 people in the class is correct. I was counting the total number of people in the class, which includes Dani, the teacher, and the teacher's aid. When I subtracted 3 from 27, I was left with 24, which is the total number of students present. So, the total number of people in the class is still 29.
",focus
10870,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure! First, I converted the euros to pounds by multiplying 11 euros by 2 pounds per euro, which gave me 22 pounds. Then, I added up all the pounds he had, which was 42 pounds plus 22 pounds, giving me 64 pounds. Finally, I converted the pounds to yen by multiplying 64 pounds by 100 yen per pound, which gave me 6400 yen. So, Jack has 6400 yen in total.
",focus
10871,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, right! I had forgotten about the 3000 yen he already had. So, if we add the 3000 yen to the 6400 yen that I calculated, then Jack has a total of 9400 yen.
",generic
10872,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I worked out that the car uses 1/20 gallon of gas per mile. To travel 600 miles, the car needs 1/20 x 600 = 30 gallons of gas. Mr. Montero's car already has 8 gallons, so he needs 30 - 8 = 22 more gallons of gas. He needs 22 gallons of gas to travel 600 miles, back and forth.
",focus
10873,"
The following is a fragment of a conversation between a student and a teacher:
Student: He will travel a total of 600 miles, going back and forth.
",telling
10874,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, he will travel 600 miles there and 600 miles back, making a total of 1200 miles. So he will need 1200/20 = 60 gallons of gas for the round trip. Since he already has 8 gallons, he needs 60 - 8 = 52 more gallons of gas. He needs 52 gallons of gas to travel 1200 miles, back and forth.
",focus
10875,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, he will need 3 sets of 400 miles, which is 1200 miles in total. He will need 3 x 20 = 60 gallons of gas for the round trip. Since he already has 8 gallons, he needs 60 - 8 = 52 more gallons of gas. He needs 52 gallons of gas to travel 1200 miles, back and forth.
",generic
10876,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I started by calculating how much water Sandy needs to drink in a day, which is 3 liters or 3000 milliliters. Then I realized that she drinks 500 milliliters of water every 2 hours. So if she drinks 500 milliliters every 2 hours, then she will be able to drink 1500 milliliters in 6 hours. Therefore, Sandy needs to drink water for 6 hours to reach her goal of 3 liters or 3000 milliliters.
",focus
10877,"
The following is a fragment of a conversation between a student and a teacher:
Student: No, it isn't enough. She needs 3000 milliliters in a day to reach her goal, and 1500 milliliters is only half of that. So she needs to drink for another 6 hours to reach her goal of 3 liters.
",focus
10878,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I started by adding up the total number of desserts, which was 42 + 63 + 21 = 126. Then, I divided 126 by the number of people in the family, which was 7, to get the total number of desserts each person should get, which was 18. Since there are three types of desserts, I divided 18 by 3 to get the number of each type of dessert each person should get, which was 6. So each person will get 6 cookies, 6 pieces of candy, and 6 brownies.
",focus
10879,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I can see that now. I should have stopped after I divided 126 by 7, since that was the answer I was looking for.
",focus
10880,"
The following is a fragment of a conversation between a student and a teacher:
Student: Each person will get 6 cookies, 6 pieces of candy, and 6 brownies.
",focus
10881,"
The following is a fragment of a conversation between a student and a teacher:
Student: Each person gets 6 of each dessert.
",focus
10882,"
The following is a fragment of a conversation between a student and a teacher:
Student: Each person gets 18 desserts altogether: 6 cookies, 6 pieces of candy, and 6 brownies.
",focus
10883,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I calculated that the factory produces 300 gummy bears per minute, and each packet contains 50 gummy bears. To fill 240 packets, the factory needs to make 12000 gummy bears. So, I divided 12000 by 300 to get the total time it would take for the factory to make enough gummy bears to fill 240 packets, which is 0.67 minutes.
",focus
10884,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I can. The factory produces 300 gummy bears per minute, and each packet contains 50 gummy bears. So, the factory produces 300/50 = 6 packets per minute.
",focus
10885,"
The following is a fragment of a conversation between a student and a teacher:
Student: It would take 240/6 = 40 minutes to produce 240 packets.
",generic
10886,"
The following is a fragment of a conversation between a student and a teacher:
Student: The hare will run the 20-foot race in 20/10 = 2 seconds.
",focus
10887,"
The following is a fragment of a conversation between a student and a teacher:
Student: The turtle needs a head start of 20-1x = 18 feet, where x is the number of seconds of head start. The turtle's speed is 1 foot/second, so it will take the turtle 18/1 = 18 seconds to finish the race. Thus, the turtle needs a head start of 18/2 = 9 seconds to finish in a tie.
",focus
10888,"
The following is a fragment of a conversation between a student and a teacher:
Student: The turtle needs a head start of 20-1 = 19 feet, and since the turtle's speed is 1 foot/second, it will take the turtle 19 seconds to finish the race. Thus, the turtle needs a head start of 19/2 = 9.5 seconds to finish in a tie.
",probing
10889,"
The following is a fragment of a conversation between a student and a teacher:
Student: 1 goes into 20 twenty times.
",focus
10890,"
The following is a fragment of a conversation between a student and a teacher:
Student: The turtle will take 20 seconds to finish the race. Thus, the turtle needs a head start of 20-1 = 19 seconds to finish in a tie.
",focus
10891,"
The following is a fragment of a conversation between a student and a teacher:
Student: The turtle needs to finish in 2 seconds to finish in a tie with the hare. Thus, the turtle needs a head start of 2-1 = 1 second to finish in a tie.
",focus
10892,"
The following is a fragment of a conversation between a student and a teacher:
Student: The turtle can travel 2 feet in 2 seconds, so the turtle needs a head start of 2-1 = 1 foot to finish in a tie.
",focus
10893,"
The following is a fragment of a conversation between a student and a teacher:
Student: The turtle needs a head start of 20-2 = 18 feet to finish in a tie with the hare. Since the turtle's speed is 1 foot/second, it will take the turtle 18 seconds to finish the race. Thus, the turtle needs a head start of 18/2 = 9 seconds to finish in a tie.
",focus
10894,"
The following is a fragment of a conversation between a student and a teacher:
Student: The turtle needs a head start of 18 feet, and since the turtle's speed is 1 foot/second, it will take the turtle 18 seconds to finish the race. To finish in a tie with the hare, the turtle needs a head start of 18/2 = 9 seconds.
",probing
10895,"
The following is a fragment of a conversation between a student and a teacher:
Student: 20 packs of $100 nuts would be $2000.
",generic
10896,"
The following is a fragment of a conversation between a student and a teacher:
Teacher: That's the correct answer!
",generic
10897,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I agree. I now understand that the gecko eats 70 crickets in three days. On the first day, the gecko eats 30/100 x 70 = 21 crickets. On the second day, the gecko eats 21 - 6 = 15 crickets. Therefore, on the third day, the gecko eats 70 - 21 - 15 = 34 crickets.
",generic
10898,"
The following is a fragment of a conversation between a student and a teacher:
Teacher: That's correct!
",generic
10899,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. If 2 parts are 6 ounces, then 3 parts would be 9 ounces. So the total amount of the drink would be 6 + 6 + 9 = 21 ounces. 21
",probing
10900,"
The following is a fragment of a conversation between a student and a teacher:
Student: 1 part would be 6/2 = 3 ounces. So the total amount of the drink would be 3 + 6 + 9 = 18 ounces. 18
",generic
10901,"
The following is a fragment of a conversation between a student and a teacher:
Student: On day one, Mabel counted 15 x 25/100 = 3.75 sharks.
",focus
10902,"
The following is a fragment of a conversation between a student and a teacher:
Student: On day two, she counted 15 x 3 = 45 fish. Of those 45 fish, 45 x 25/100 = 11.25 were sharks.
",focus
10903,"
The following is a fragment of a conversation between a student and a teacher:
Student: So in total, Mabel counted 3.75 + 11.25 + 11.25 = 26.25 sharks over the two days. 26.25
",probing
10904,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, that's correct. 3.75 + 11.25 = 26.25 sharks over the two days.
",probing
10905,"
The following is a fragment of a conversation between a student and a teacher:
Student: I used a calculator and the answer is still 26.25 sharks over the two days.
",probing
10906,"
The following is a fragment of a conversation between a student and a teacher:
Student: 3 + 11 = 14
",probing
10907,"
The following is a fragment of a conversation between a student and a teacher:
Student: 0.75 + 0.25 = 1.00
",probing
10908,"
The following is a fragment of a conversation between a student and a teacher:
Student: 14 + 1.00 = 15.00. So, 3.75 + 11.25 = 15.00 sharks over the two days.
",generic
10909,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. The peregrine falcon can dive at a speed of twice that of the bald eagle, which is 200 miles per hour. Since the bald eagle took 30 seconds to dive to the ground, I calculated that the peregrine falcon would take 900 seconds to dive the same distance. To get this answer, I used the equation distance = speed x time and solved for t.
",focus
10910,"
The following is a fragment of a conversation between a student and a teacher:
Student: We need to calculate the time it would take the peregrine falcon to dive the same distance. To do this, I used the equation distance = speed x time and solved for t.
",probing
10911,"
The following is a fragment of a conversation between a student and a teacher:
Student: The peregrine falcon is faster than the bald eagle, as it can dive at a speed of twice that of the bald eagle.
",probing
10912,"
The following is a fragment of a conversation between a student and a teacher:
Student: The peregrine falcon would take more time to reach the ground, as it is traveling at a faster speed. So, it would take 900 seconds for the peregrine falcon to dive the same distance, compared to the 30 seconds it took the bald eagle.
",probing
10913,"
The following is a fragment of a conversation between a student and a teacher:
Student: The red car would get there in the shortest time, as it is traveling at a faster speed than the blue car.
",focus
10914,"
The following is a fragment of a conversation between a student and a teacher:
Student: The peregrine falcon would get there in the shortest time, as it can dive at a speed of twice that of the bald eagle. So, it would take 900 seconds for the peregrine falcon to dive the same distance, compared to the 30 seconds it took the bald eagle.
",probing
10915,"
The following is a fragment of a conversation between a student and a teacher:
Student: The peregrine falcon would be faster than the bald eagle, as it would take 900 seconds for the peregrine falcon to dive the same distance, compared to the 30 seconds it took the bald eagle. Therefore, it would take less time for the peregrine falcon to reach the ground.
",probing
10916,"
The following is a fragment of a conversation between a student and a teacher:
Student: 900 seconds is much bigger than 30 seconds, so it would take more time for the peregrine falcon to reach the ground.
",focus
10917,"
The following is a fragment of a conversation between a student and a teacher:
Student: That's correct. The peregrine falcon can dive at a speed of twice that of the bald eagle, which is 200 miles per hour. Therefore, it would take 900 seconds for the peregrine falcon to dive the same distance, compared to the 30 seconds it took the bald eagle.
",telling
10918,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I started by letting x be the number of boxes of each type that Steven can ship in each delivery. Then, I calculated the total weight of the boxes in each delivery which was 10x + 40x = 50x pounds. I then realized that each truck can carry no more than 2,000 pounds of cargo, so three trucks can carry 3 x 2,000 = 6,000 pounds of cargo. After that, I set up an equation of 50x = 6,000 and solved for x, which gave me x = 120. Therefore, Steven can ship 120 boxes of each type in each delivery.
",probing
10919,"
The following is a fragment of a conversation between a student and a teacher:
Student: One truck can carry a load of no more than 2,000 pounds of cargo. So, if Steven has three trucks, they can carry 3 x 2,000 = 6,000 pounds of cargo.
",focus
10920,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. If Steven has one truck, it can carry a load of no more than 2,000 pounds of cargo. So, if Steven has one truck, it can carry a maximum of 2,000 pounds of cargo.
",probing
10921,"
The following is a fragment of a conversation between a student and a teacher:
Student: Since each box weighs either 10 or 40 pounds, the maximum number of boxes that can be shipped in one truck is 2,000/10 = 200 boxes of the lighter boxes and 2,000/40 = 50 boxes of the heavier boxes.
",probing
10922,"
The following is a fragment of a conversation between a student and a teacher:
Student: If the combined boxes weigh 50 pounds and the truck can carry 2,000 pounds, then the maximum number of boxes that can be shipped in one truck is 2,000/50 = 40 boxes.
",probing
10923,"
The following is a fragment of a conversation between a student and a teacher:
Student: If Steven has three trucks, they can carry 3 x 2,000 = 6,000 pounds of cargo. So, the maximum number of boxes that can be shipped in three trucks is 6,000/50 = 120 boxes.
",probing
10924,"
The following is a fragment of a conversation between a student and a teacher:
Student: No, there were two types of boxes, the lighter boxes weighing 10 pounds and the heavier boxes weighing 40 pounds. So, the total weight of the boxes in each delivery was 10x + 40x = 50x pounds.
",focus
10925,"
The following is a fragment of a conversation between a student and a teacher:
Student: There are 120 boxes of each type, so the total number of boxes is 120 + 120 = 240 boxes.
",generic
10926,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I calculated that the 3 cans of soda cost $3, the 2 soups cost $3, and the sandwich cost $4.5. So the total cost of all the items is $3 + $3 + $4.5 = $10.5
",probing
10927,"
The following is a fragment of a conversation between a student and a teacher:
Student: Combined means that the cost of the 3 cans of soda is the same as the cost of the 2 soups. So the cost of each soup is $3/2 = $1.5. The sandwich cost 3 times as much as the soup, so the sandwich cost 3 x $1.5 = $4.5.
",focus
10928,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, that's correct. Each soup cost as much as the 3 combined sodas, so each soup cost $3/2 = $1.5. The sandwich cost 3 times as much as the soup, so the sandwich cost 3 x $1.5 = $4.5. Therefore, the total cost of the 3 cans of soda, 2 soups, and 1 sandwich is $3 + $3 + $4.5 = $10.5.
",focus
10929,"
The following is a fragment of a conversation between a student and a teacher:
Student: Each soup cost as much as the 3 combined sodas, so each soup cost $3/2 = $1.5. The sandwich cost 3 times as much as the soup, so the sandwich cost 3 x $1.5 = $4.5. Therefore, the total cost of the 3 cans of soda, 2 soups, and 1 sandwich is $3 + $3 + $4.5 = $10.5.
",probing
10930,"
The following is a fragment of a conversation between a student and a teacher:
Student: Each soup cost as much as the 3 combined sodas, so each soup cost $3/2 = $1.5.
",focus
10931,"
The following is a fragment of a conversation between a student and a teacher:
Student: The cost of 3 cans of soda is 3 x $1 = $3.
",focus
10932,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, each soup cost as much as the 3 combined sodas, so each soup cost $3/2 = $1.5.
",focus
10933,"
The following is a fragment of a conversation between a student and a teacher:
Student: Each soup cost as much as the 3 combined sodas, so each soup cost $3/2 = $1.5.
",telling
10934,"
The following is a fragment of a conversation between a student and a teacher:
Student: The cost of 2 soups is 2 x $1.5 = $3.
",probing
10935,"
The following is a fragment of a conversation between a student and a teacher:
Student: The cost of 1 soup is $3/2 = $1.5. The cost of 2 soups is 2 x $1.5 = $3. Therefore, the total cost of the 2 soups is $3.
",telling
10936,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I figured that there are 4 x 7 = 28 days in 4 weeks. John takes a 10-minute shower every other day, so he takes 10/2 = 5 showers a week. In 4 weeks, he takes 5 x 4 = 20 showers. His shower uses 2 gallons of water per minute, so in a 10-minute shower, he uses 2 x 10 = 20 gallons of water. Therefore, in 20 showers, he uses 20 x 20 = 400 gallons of water.
",focus
10937,"
The following is a fragment of a conversation between a student and a teacher:
Student: Next, I need to figure out how many showers John takes in those 4 weeks. Since he takes a 10-minute shower every other day, I can divide 10 by 2 to get 5 showers a week. Then, I can multiply 5 by 4 to get 20 showers in 4 weeks.
",probing
10938,"
The following is a fragment of a conversation between a student and a teacher:
Student: I'm looking at the minutes. Since John takes a 10-minute shower every other day, I divided 10 by 2 to get 5 showers a week. Then, I multiplied 5 by 4 to get 20 showers in 4 weeks.
",focus
10939,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I first need to figure out how many days he takes a shower. Since he takes a 10-minute shower every other day, I can divide 10 by 2 to get 5 showers a week. Then, I can multiply 5 by 4 to get 20 showers in 4 weeks.
",probing
10940,"
The following is a fragment of a conversation between a student and a teacher:
Student: That would be 14 days. Since he takes a 10-minute shower every other day, I divided 10 by 2 to get 5 showers a week. Then, I multiplied 5 by 4 to get 20 showers in 4 weeks.
",telling
